product_id,name,city,store_code,category,subcategory,categories,url,http_status,final_url,current_price,regular_price,sale_price,price_text,description,short_description,sku,weight,images,status,stock,stock_quantity,related_products,tags,variations,attributes,breadcrumbs,scraped_at,error,extra
95,Matambre 500gr o 1kg,Quito,uio,Proteínas,Cerdo,"[""Proteínas"", ""Cerdo"", ""Cortes Parrilleros""]",https://friovesa.com/product/matambre-1kg/,200,https://friovesa.com/product/matambre-1kg/,13.99,7.99,,"$ 7,99 - $ 13,99 Rango de precios: desde $7,99 hasta $13,99",,"Matambre viene una sola pieza larga y delgada de 1kg o más Es un corte de carne ideal para quienes disfrutan de un buen asado. Este corte proviene de la parte lateral del cerdo, conocida por su textura tierna y sabor intenso. Perfecto para marinar y asar a la parrilla, el matambre de cerdo se",12269,,"[""https://i0.wp.com/friovesa.com/wp-content/uploads/2025/10/cece04fc-f329-4008-84d8-954f73111ce3.png?fit=1448%2C1086&ssl=1""]",activo,Con stock,,"[{""name"": ""Fritada 1kg"", ""url"": ""https://friovesa.com/product/fritada-1kg/""}, {""name"": ""Atún Rojo ( 1Lb o 2Lb )"", ""url"": ""https://friovesa.com/product/atun-rojo-1lb-o-2lb/""}, {""name"": ""Chorizo Argentino 1kg – 12 ud"", ""url"": ""https://friovesa.com/product/chorizo-argentino-1kg-10-ud/""}, {""name"": ""Alimento Barf 1kg a 48kg"", ""url"": ""https://friovesa.com/product/alimento-barf-1kg-a-48kg/""}]",[],"[{""attributes"": {""peso"": ""1-kg""}, ""description"": """", ""image"": ""https://i0.wp.com/friovesa.com/wp-content/uploads/2025/10/cece04fc-f329-4008-84d8-954f73111ce3.png?fit=1448%2C1086&ssl=1"", ""in_stock"": true, ""price"": 13.99, ""regular_price"": 13.99, ""sale_price"": null, ""sku"": ""12269-01"", ""stock_quantity"": 47.0, ""variation_id"": ""5521"", ""weight"": """"}, {""attributes"": {""peso"": ""500-g""}, ""description"": """", ""image"": ""https://i0.wp.com/friovesa.com/wp-content/uploads/2025/10/cece04fc-f329-4008-84d8-954f73111ce3.png?fit=1448%2C1086&ssl=1"", ""in_stock"": true, ""price"": 7.99, ""regular_price"": 7.99, ""sale_price"": null, ""sku"": ""12269-02"", ""stock_quantity"": 47.0, ""variation_id"": ""5522"", ""weight"": """"}]",{},"[""Inicio"", ""UIO"", ""Proteínas"", ""Cortes Parrilleros""]",2026-08-05T10:48:24.505112+00:00,,"{""brand"": """", ""gtin"": """", ""listing"": {""name"": ""Matambre 500gr o 1kg"", ""price_text"": ""$ 7,99 - $ 13,99 Rango de precios: desde $7,99 hasta $13,99"", ""product_id"": ""95""}, ""mpn"": """", ""sitemap_lastmod"": ""2026-08-05T00:33:54+00:00""}"
839,Molida Cerdo 500gr o 1kg,Quito,uio,Proteínas,Cerdo,"[""Proteínas"", ""Cerdo""]",https://friovesa.com/product/molida-cerdo/,200,https://friovesa.com/product/molida-cerdo/,8.99,6.5,,"$ 6,50 - $ 8,99 Rango de precios: desde $6,50 hasta $8,99",,"1 kg de carne molida premium sin nada de grasa en 4 porciones de 250 gr. 500gr viene 2 fundas de 250gr 1 kilogramo viene 4 fundas de 250gr Nuestra carne molida de cerdo está elaborada con cortes seleccionados que garantizan un sabor suave, textura jugosa y un equilibrio perfecto de grasa natural. Es una",43286,,"[""https://i0.wp.com/friovesa.com/wp-content/uploads/2025/10/0817e426-3e64-4d9e-9b83-8c192bc3d1e5.png?fit=1476%2C1066&ssl=1""]",activo,Con stock,,"[{""name"": ""Corvina 1lb o 2lb"", ""url"": ""https://friovesa.com/product/corvina-roca-1lb-o-2lb/""}, {""name"": ""Cangrejo Pulpa 1lb"", ""url"": ""https://friovesa.com/product/pulpa-de-cangrejo-1lb/""}, {""name"": ""Lomo falda Res 500gr o 1kg"", ""url"": ""https://friovesa.com/product/lomo-falda-res-500gr-o-1kg/""}, {""name"": ""Chuletas Cerdo 500gr o 1kg"", ""url"": ""https://friovesa.com/product/chuletas-cerdo/""}]",[],"[{""attributes"": {""peso"": ""1-kg""}, ""description"": """", ""image"": ""https://i0.wp.com/friovesa.com/wp-content/uploads/2025/10/0817e426-3e64-4d9e-9b83-8c192bc3d1e5.png?fit=1476%2C1066&ssl=1"", ""in_stock"": true, ""price"": 8.99, ""regular_price"": 8.99, ""sale_price"": null, ""sku"": ""43286-01"", ""stock_quantity"": """", ""variation_id"": ""1118"", ""weight"": """"}, {""attributes"": {""peso"": ""500-g""}, ""description"": """", ""image"": ""https://i0.wp.com/friovesa.com/wp-content/uploads/2025/10/0817e426-3e64-4d9e-9b83-8c192bc3d1e5.png?fit=1476%2C1066&ssl=1"", ""in_stock"": true, ""price"": 6.5, ""regular_price"": 6.5, ""sale_price"": null, ""sku"": ""43286-02"", ""stock_quantity"": """", ""variation_id"": ""1119"", ""weight"": """"}]",{},"[""Inicio"", ""UIO"", ""Proteínas"", ""Cerdo""]",2026-07-31T11:01:52.706206+00:00,,"{""brand"": """", ""gtin"": """", ""listing"": {""name"": ""Molida Cerdo 500gr o 1kg"", ""price_text"": ""$ 6,50 - $ 8,99 Rango de precios: desde $6,50 hasta $8,99"", ""product_id"": ""839""}, ""mpn"": """", ""sitemap_lastmod"": ""2026-06-12T23:36:54+00:00""}"
272,Mortadela 400gr,Quito,uio,Proteínas,Cerdo,"[""Proteínas"", ""Cerdo"", ""Embutidos""]",https://friovesa.com/product/mortadela-600gr-3ud/,200,https://friovesa.com/product/mortadela-600gr-3ud/,2.99,2.99,,"$ 2,99",,"La Mortadela 400gr- viene en 2 fundas cada una de 200 gramos Es un embutido versátil y delicioso, perfecto para todo tipo de comidas. Elaborada con ingredientes de alta calidad, esta mortadela ofrece un sabor suave y equilibrado que se adapta tanto a bocadillos como a ensaladas o tablas de fiambres. Su textura suave y",41442,,"[""https://i0.wp.com/friovesa.com/wp-content/uploads/2025/10/5fe5188d-4265-4f59-9606-b5ba93f12526.png?fit=1511%2C1041&ssl=1""]",activo,3 disponibles,3.0,"[{""name"": ""Atún Rojo ( 1Lb o 2Lb )"", ""url"": ""https://friovesa.com/product/atun-rojo-1lb-o-2lb/""}, {""name"": ""Piernas 1kg – 5 a 6ud"", ""url"": ""https://friovesa.com/product/piernas-1kg-5-a-6ud/""}, {""name"": ""Chorizo Argentino 1kg – 12 ud"", ""url"": ""https://friovesa.com/product/chorizo-argentino-1kg-10-ud/""}, {""name"": ""Alimento Barf 1kg a 48kg"", ""url"": ""https://friovesa.com/product/alimento-barf-1kg-a-48kg/""}]",[],[],{},"[""Inicio"", ""UIO"", ""Proteínas"", ""Cerdo""]",2026-07-31T11:01:53.278069+00:00,,"{""brand"": """", ""gtin"": """", ""listing"": {""name"": ""Mortadela 400gr"", ""price_text"": ""$ 2,99"", ""product_id"": ""272""}, ""mpn"": """", ""sitemap_lastmod"": ""2026-06-10T02:58:13+00:00""}"
921,Panceta Cerdo 1kg,Quito,uio,Proteínas,Cerdo,"[""Proteínas"", ""Cerdo""]",https://friovesa.com/product/panceta-cerdo-1kg/,200,https://friovesa.com/product/panceta-cerdo-1kg/,10.5,10.5,,"$ 10,50",,"Cantidad 1 kilo viene una pieza entera Disfruta del sabor auténtico de la panceta de cerdo en su mejor versión. Nuestra presentación de 1 kg viene cruda, fresca y 100% lista para sazonar y preparar según tu receta favorita. Ideal para hacer al horno, a la parrilla, a la plancha o en la airfryer. La",26593,,"[""https://i0.wp.com/friovesa.com/wp-content/uploads/2025/10/6768038c-7ec6-4b5f-bbbd-3137beec5061.png?fit=1537%2C1023&ssl=1""]",agotado,Sin existencias,,"[{""name"": ""Pulpas Saludables 10 ud x litro"", ""url"": ""https://friovesa.com/product/6-pulpas-detox/""}, {""name"": ""Fritada 1kg"", ""url"": ""https://friovesa.com/product/fritada-1kg/""}, {""name"": ""Camarones 500gr o 1kg"", ""url"": ""https://friovesa.com/product/camarones-500gr-o-1kg/""}, {""name"": ""Dorado Filetes 1lb o 2lb"", ""url"": ""https://friovesa.com/product/dorado-filetes-1lb-o-2lb/""}]",[],[],{},"[""Inicio"", ""UIO"", ""Proteínas"", ""Cerdo""]",2026-08-05T10:48:28.682370+00:00,,"{""brand"": """", ""gtin"": """", ""listing"": {""name"": ""Panceta Cerdo 1kg"", ""price_text"": ""$ 10,50"", ""product_id"": ""921""}, ""mpn"": """", ""sitemap_lastmod"": ""2026-07-21T17:03:13+00:00""}"
3533,Patas Cerdo 1kg,Quito,uio,Proteínas,Cerdo,"[""Proteínas"", ""Cerdo""]",https://friovesa.com/product/patas-cerdo-1kg/,200,https://friovesa.com/product/patas-cerdo-1kg/,4.99,4.99,,"$ 4,99",,,36344,,"[""https://i0.wp.com/friovesa.com/wp-content/uploads/2026/02/img_1979-2.png?fit=1206%2C880&ssl=1""]",activo,,,"[{""name"": ""Corvina 1lb o 2lb"", ""url"": ""https://friovesa.com/product/corvina-roca-1lb-o-2lb/""}, {""name"": ""Alitas 1kg – 6 a 7ud"", ""url"": ""https://friovesa.com/product/alitas-1kg-6-a-7ud/""}, {""name"": ""Piernas 1kg – 5 a 6ud"", ""url"": ""https://friovesa.com/product/piernas-1kg-5-a-6ud/""}, {""name"": ""Lomo falda Res 500gr o 1kg"", ""url"": ""https://friovesa.com/product/lomo-falda-res-500gr-o-1kg/""}]",[],[],{},"[""Inicio"", ""UIO"", ""Proteínas"", ""Cerdo""]",2026-07-31T11:01:56.822872+00:00,,"{""brand"": """", ""gtin"": """", ""listing"": {""name"": ""Patas Cerdo 1kg"", ""price_text"": ""$ 4,99"", ""product_id"": ""3533""}, ""mpn"": """", ""sitemap_lastmod"": ""2026-03-17T00:14:23+00:00""}"
568,Pierna entera Cerdo 11k,Quito,uio,Proteínas,Cerdo,"[""Proteínas"", ""Cerdo""]",https://friovesa.com/product/pierna-entera-cerdo-11k/,200,https://friovesa.com/product/pierna-entera-cerdo-11k/,60.0,60.0,,"$ 60,00",,,53412,,"[""https://i0.wp.com/friovesa.com/wp-content/uploads/2025/10/19b4b2fe-3283-4878-b015-9214267e266c.png?fit=1448%2C1086&ssl=1""]",activo,,,"[{""name"": ""Chuleta Ahumada 500gr o 1kg"", ""url"": ""https://friovesa.com/product/chuleta-ahumada-500gr-o-1kg/""}, {""name"": ""Costillas Cerdo 1Kg"", ""url"": ""https://friovesa.com/product/costillas-cerdo-1kg/""}, {""name"": ""Hamburguesa Res 1Lb o 2lb"", ""url"": ""https://friovesa.com/product/hamburguesa-res-1lb-o-2lb/""}, {""name"": ""Camarones 500gr o 1kg"", ""url"": ""https://friovesa.com/product/camarones-500gr-o-1kg/""}]",[],[],{},"[""Inicio"", ""UIO"", ""Proteínas"", ""Cerdo""]",2026-07-31T11:01:59.199926+00:00,,"{""brand"": """", ""gtin"": """", ""listing"": {""name"": ""Pierna entera Cerdo 11k"", ""price_text"": ""$ 60,00"", ""product_id"": ""568""}, ""mpn"": """", ""sitemap_lastmod"": ""2026-06-09T23:21:43+00:00""}"
1071,Pícaña Cerdo 2kg,Quito,uio,Proteínas,Cerdo,"[""Proteínas"", ""Cerdo"", ""Cortes Parrilleros""]",https://friovesa.com/product/picana-cerdo-2kg/,200,https://friovesa.com/product/picana-cerdo-2kg/,17.5,17.5,,"$ 17,50",,"La picaña de cerdo es un corte de parrilla relativamente poco conocido en comparación con su contraparte de res, pero es muy sabroso y versátil. Aquí te dejo una definición clara y algunas formas de prepararla: La picaña de cerdo es un corte que se encuentra en la parte trasera superior del lomo del cerdo,",39413,,"[""https://i0.wp.com/friovesa.com/wp-content/uploads/2025/10/98b73788-cb7d-4e16-ab8b-e92d22979f37.png?fit=1448%2C1086&ssl=1""]",agotado,Sin existencias,,"[{""name"": ""Cangrejo Pulpa 1lb"", ""url"": ""https://friovesa.com/product/pulpa-de-cangrejo-1lb/""}, {""name"": ""Lomo Fino Cerdo 500gr"", ""url"": ""https://friovesa.com/product/lomo-fino-cerdo/""}, {""name"": ""Corvina 1lb o 2lb"", ""url"": ""https://friovesa.com/product/corvina-roca-1lb-o-2lb/""}, {""name"": ""Hamburguesa Res 1Lb o 2lb"", ""url"": ""https://friovesa.com/product/hamburguesa-res-1lb-o-2lb/""}]",[],[],{},"[""Inicio"", ""UIO"", ""Proteínas"", ""Cortes Parrilleros""]",2026-07-30T10:35:48.464037+00:00,,"{""brand"": """", ""gtin"": """", ""listing"": {""name"": ""Pícaña Cerdo 2kg"", ""price_text"": ""$ 17,50"", ""product_id"": ""1071""}, ""mpn"": """", ""sitemap_lastmod"": ""2026-07-29T16:48:39+00:00""}"
4996,Calienta y Listo,Quito,uio,Proteínas,Combos,"[""Proteínas"", ""Combos""]",https://friovesa.com/product/calienta-y-listo/,200,https://friovesa.com/product/calienta-y-listo/,16.5,16.5,,"$ 16,50",,1 pizza mediana 5 burritos 500gr papas hash,52231,,"[""https://i0.wp.com/friovesa.com/wp-content/uploads/2026/06/3cc08f56-61db-4661-9e94-3402924e4f3b.png?fit=1510%2C1041&ssl=1""]",activo,,,"[{""name"": ""Cangrejo Pulpa 1lb"", ""url"": ""https://friovesa.com/product/pulpa-de-cangrejo-1lb/""}, {""name"": ""Tilapia ( 1Lb o 2Lb )"", ""url"": ""https://friovesa.com/product/tilapia-1lb-o-2lb/""}, {""name"": ""Chorizo Argentino 1kg – 12 ud"", ""url"": ""https://friovesa.com/product/chorizo-argentino-1kg-10-ud/""}, {""name"": ""Molida Res (500gr o 1kg)"", ""url"": ""https://friovesa.com/product/molida-res-500gr-o-1kg/""}]",[],[],{},"[""Inicio"", ""UIO"", ""Proteínas"", ""Combos""]",2026-07-31T11:01:26.681709+00:00,,"{""brand"": """", ""gtin"": """", ""listing"": {""name"": ""Calienta y Listo"", ""price_text"": ""$ 16,50"", ""product_id"": ""4996""}, ""mpn"": """", ""sitemap_lastmod"": ""2026-06-16T19:30:03+00:00""}"
5444,Combo 1,Quito,uio,Proteínas,Combos,"[""Proteínas"", ""Combos""]",https://friovesa.com/product/combo-1/,200,https://friovesa.com/product/combo-1/,18.0,18.0,,"$ 18,00",,Carne Molida 2 paquetes Chuleta Cerdo 3 filetes Pechuga 2 Filetes Corvina 2 Filetes,25589,,"[""https://i0.wp.com/friovesa.com/wp-content/uploads/2026/07/b3394f8e-253b-4b4c-9409-d64c46df71e7.png?fit=1509%2C1042&ssl=1""]",activo,,,"[{""name"": ""Atún Rojo ( 1Lb o 2Lb )"", ""url"": ""https://friovesa.com/product/atun-rojo-1lb-o-2lb/""}, {""name"": ""Lomo Fino Cerdo 500gr"", ""url"": ""https://friovesa.com/product/lomo-fino-cerdo/""}, {""name"": ""Hamburguesa Res 1Lb o 2lb"", ""url"": ""https://friovesa.com/product/hamburguesa-res-1lb-o-2lb/""}, {""name"": ""Lomo Fino Res 500gr o 1kg"", ""url"": ""https://friovesa.com/product/lomo-fino-res-500gr-o-1kg/""}]",[],[],{},"[""Inicio"", ""UIO"", ""Proteínas"", ""Combos""]",2026-07-31T11:01:29.872723+00:00,,"{""brand"": """", ""gtin"": """", ""listing"": {""name"": ""Combo 1"", ""price_text"": ""$ 18,00"", ""product_id"": ""5444""}, ""mpn"": """", ""sitemap_lastmod"": ""2026-07-09T23:47:42+00:00""}"
5446,Combo 2,Quito,uio,Proteínas,Combos,"[""Proteínas"", ""Combos""]",https://friovesa.com/product/combo-2/,200,https://friovesa.com/product/combo-2/,19.0,19.0,,"$ 19,00",,Lomo fino 1 filete de 150gr Atún rojo 1 filete Salmón 2 filetes Pechugas 2 filetes,81288,,"[""https://i0.wp.com/friovesa.com/wp-content/uploads/2026/07/e485180a-5cc1-40a5-99a5-1fb1583ac59d.png?fit=1511%2C1041&ssl=1""]",activo,,,"[{""name"": ""Cangrejo Pulpa 1lb"", ""url"": ""https://friovesa.com/product/pulpa-de-cangrejo-1lb/""}, {""name"": ""Lomo Fino Cerdo 500gr"", ""url"": ""https://friovesa.com/product/lomo-fino-cerdo/""}, {""name"": ""Chuletas Cerdo 500gr o 1kg"", ""url"": ""https://friovesa.com/product/chuletas-cerdo/""}, {""name"": ""Dorado Filetes 1lb o 2lb"", ""url"": ""https://friovesa.com/product/dorado-filetes-1lb-o-2lb/""}]",[],[],{},"[""Inicio"", ""UIO"", ""Proteínas"", ""Combos""]",2026-07-31T11:01:29.972444+00:00,,"{""brand"": """", ""gtin"": """", ""listing"": {""name"": ""Combo 2"", ""price_text"": ""$ 19,00"", ""product_id"": ""5446""}, ""mpn"": """", ""sitemap_lastmod"": ""2026-07-09T23:49:15+00:00""}"
5448,Combo 3,Quito,uio,Proteínas,Combos,"[""Proteínas"", ""Combos""]",https://friovesa.com/product/combo-3/,200,https://friovesa.com/product/combo-3/,13.0,13.0,,"$ 13,00",,2 filetes pollo 2 filetes res 2 filetes cerdo 2 filetes tilapia,32496,,"[""https://i0.wp.com/friovesa.com/wp-content/uploads/2026/07/6f29c1e9-5d2b-4ee0-8acc-6c5fe2d6ac82.png?fit=1511%2C1041&ssl=1""]",activo,,,"[{""name"": ""Cangrejo Pulpa 1lb"", ""url"": ""https://friovesa.com/product/pulpa-de-cangrejo-1lb/""}, {""name"": ""Lomo falda Res 500gr o 1kg"", ""url"": ""https://friovesa.com/product/lomo-falda-res-500gr-o-1kg/""}, {""name"": ""Molida Res (500gr o 1kg)"", ""url"": ""https://friovesa.com/product/molida-res-500gr-o-1kg/""}, {""name"": ""Pechugas Limpias (1kg o 3Kg)"", ""url"": ""https://friovesa.com/product/pechugas-limpias-1kg-o-3kg/""}]",[],[],{},"[""Inicio"", ""UIO"", ""Proteínas"", ""Combos""]",2026-07-31T11:01:31.120612+00:00,,"{""brand"": """", ""gtin"": """", ""listing"": {""name"": ""Combo 3"", ""price_text"": ""$ 13,00"", ""product_id"": ""5448""}, ""mpn"": """", ""sitemap_lastmod"": ""2026-07-09T23:50:01+00:00""}"
4866,Combo Para Picar,Quito,uio,Proteínas,Combos,"[""Proteínas"", ""Combos""]",https://friovesa.com/product/combo-mundialista/,200,https://friovesa.com/product/combo-mundialista/,34.99,34.99,,"$ 34,99",,"500gr Carne Mechada, Calientas en baño maria 10 min con todo y funda cortas y sirves 500gr Nachos 1kg Alitas Apanadas, calentar en horno 12 min 200gr Queso de Cine",14344,,"[""https://i0.wp.com/friovesa.com/wp-content/uploads/2026/05/842bbcc1-39bb-4e33-b6d3-1cb323d03938.png?fit=1536%2C1024&ssl=1""]",activo,,,"[{""name"": ""Costillas Cerdo 1Kg"", ""url"": ""https://friovesa.com/product/costillas-cerdo-1kg/""}, {""name"": ""Fritada 1kg"", ""url"": ""https://friovesa.com/product/fritada-1kg/""}, {""name"": ""Tilapia ( 1Lb o 2Lb )"", ""url"": ""https://friovesa.com/product/tilapia-1lb-o-2lb/""}, {""name"": ""Camarones 500gr o 1kg"", ""url"": ""https://friovesa.com/product/camarones-500gr-o-1kg/""}]",[],[],{},"[""Inicio"", ""UIO"", ""Proteínas"", ""Combos""]",2026-07-31T11:01:30.618339+00:00,,"{""brand"": """", ""gtin"": """", ""listing"": {""name"": ""Combo Para Picar"", ""price_text"": ""$ 34,99"", ""product_id"": ""4866""}, ""mpn"": """", ""sitemap_lastmod"": ""2026-07-09T20:10:11+00:00""}"
4864,Combo Parrillero,Quito,uio,Proteínas,Combos,"[""Proteínas"", ""Combos""]",https://friovesa.com/product/combo-parrilero/,200,https://friovesa.com/product/combo-parrilero/,59.99,59.99,,"$ 59,99",,1kg Matambre 12ud Chorizo Argentino 1kg Chistorra 1kg Colita Cuadril Chimichurri 220ml Carbon 2kg,51624,,"[""https://i0.wp.com/friovesa.com/wp-content/uploads/2026/05/3563581a-d32d-4b5f-afd4-ed919a94f552.png?fit=1536%2C1024&ssl=1""]",activo,,,"[{""name"": ""Fritada 1kg"", ""url"": ""https://friovesa.com/product/fritada-1kg/""}, {""name"": ""Tilapia ( 1Lb o 2Lb )"", ""url"": ""https://friovesa.com/product/tilapia-1lb-o-2lb/""}, {""name"": ""Alimento Barf 1kg a 48kg"", ""url"": ""https://friovesa.com/product/alimento-barf-1kg-a-48kg/""}, {""name"": ""Molida Res (500gr o 1kg)"", ""url"": ""https://friovesa.com/product/molida-res-500gr-o-1kg/""}]",[],[],{},"[""Inicio"", ""UIO"", ""Proteínas"", ""Combos""]",2026-07-31T11:01:30.995175+00:00,,"{""brand"": """", ""gtin"": """", ""listing"": {""name"": ""Combo Parrillero"", ""price_text"": ""$ 59,99"", ""product_id"": ""4864""}, ""mpn"": """", ""sitemap_lastmod"": ""2026-06-09T18:33:29+00:00""}"
295,Chuleta Paletilla 500gr,Quito,uio,Proteínas,Cordero,"[""Proteínas"", ""Cordero""]",https://friovesa.com/product/chuleta-de-paletilla-1kg/,200,https://friovesa.com/product/chuleta-de-paletilla-1kg/,8.99,8.99,,"$ 8,99",,"La Chuleta de Paletilla 500gr es un corte de carne premium que destaca por su sabor y ternura excepcionales. Esta chuleta se obtiene de la paletilla del cerdo, una pieza conocida por su jugosidad y su capacidad para absorber sabores. Ideal para asar a la parrilla, cocinar al horno o preparar a la sartén, la",17394,,"[""https://i0.wp.com/friovesa.com/wp-content/uploads/2025/10/1ff09fb8-9c57-41d9-b69c-060e51b2f234.png?fit=1538%2C1023&ssl=1""]",activo,,,"[{""name"": ""Corvina 1lb o 2lb"", ""url"": ""https://friovesa.com/product/corvina-roca-1lb-o-2lb/""}, {""name"": ""Chuleta Ahumada 500gr o 1kg"", ""url"": ""https://friovesa.com/product/chuleta-ahumada-500gr-o-1kg/""}, {""name"": ""Atún Rojo ( 1Lb o 2Lb )"", ""url"": ""https://friovesa.com/product/atun-rojo-1lb-o-2lb/""}, {""name"": ""Hamburguesa Res 1Lb o 2lb"", ""url"": ""https://friovesa.com/product/hamburguesa-res-1lb-o-2lb/""}]",[],[],{},"[""Inicio"", ""UIO"", ""Proteínas"", ""Cordero""]",2026-07-31T11:01:30.199956+00:00,,"{""brand"": """", ""gtin"": """", ""listing"": {""name"": ""Chuleta Paletilla 500gr"", ""price_text"": ""$ 8,99"", ""product_id"": ""295""}, ""mpn"": """", ""sitemap_lastmod"": ""2026-06-11T22:21:49+00:00""}"
297,Hamburguesa Cordero 4ud,Quito,uio,Proteínas,Cordero,"[""Proteínas"", ""Cordero""]",https://friovesa.com/product/hamburguesa-cordero-6ud/,200,https://friovesa.com/product/hamburguesa-cordero-6ud/,11.99,11.99,,"$ 11,99",,"Calidad Superior en Cada PorciónVan 4 hamburguesas de 100 gramos cada una Nuestra Hamburguesa de Cordero está elaborada con carne de cordero de la más alta calidad, garantizando una experiencia gastronómica inigualable. Utilizamos carne fresca, sin aditivos ni conservantes, para ofrecer un sabor profundo y jugoso en cada bocado. Versatilidad en la CocinaIdeal para asar",31574,,"[""https://i0.wp.com/friovesa.com/wp-content/uploads/2025/10/36222bd0-a4c8-4fb0-acb3-d8acec95b5c5.png?fit=1428%2C1101&ssl=1""]",activo,,,"[{""name"": ""Corvina 1lb o 2lb"", ""url"": ""https://friovesa.com/product/corvina-roca-1lb-o-2lb/""}, {""name"": ""Alimento Barf 1kg a 48kg"", ""url"": ""https://friovesa.com/product/alimento-barf-1kg-a-48kg/""}, {""name"": ""Molida Res (500gr o 1kg)"", ""url"": ""https://friovesa.com/product/molida-res-500gr-o-1kg/""}, {""name"": ""Camarones 500gr o 1kg"", ""url"": ""https://friovesa.com/product/camarones-500gr-o-1kg/""}]",[],[],{},"[""Inicio"", ""UIO"", ""Proteínas"", ""Cordero""]",2026-07-31T11:01:44.843195+00:00,,"{""brand"": """", ""gtin"": """", ""listing"": {""name"": ""Hamburguesa Cordero 4ud"", ""price_text"": ""$ 11,99"", ""product_id"": ""297""}, ""mpn"": """", ""sitemap_lastmod"": ""2026-06-11T02:18:45+00:00""}"
294,T-Bone Cordero 500gr,Quito,uio,Proteínas,Cordero,"[""Proteínas"", ""Cordero""]",https://friovesa.com/product/t-bone-cordero-1kg/,200,https://friovesa.com/product/t-bone-cordero-1kg/,12.5,12.5,,"$ 12,50",,"T-Bone Cordero 500gr: Descubre el sabor robusto y la jugosidad de nuestro corte premium de cordero. Este T-Bone de 500gr kilogramo combina la ternura del lomo con el sabor intenso del solomillo, ideal para asar a la parrilla o cocinar al horno. Este corte excepcional se destaca por su versatilidad y su capacidad para absorber",48547,,"[""https://i0.wp.com/friovesa.com/wp-content/uploads/2025/10/92dfc14d-70c0-47c3-b7fa-6496ccb9776a.png?fit=1511%2C1041&ssl=1""]",activo,,,"[{""name"": ""Tilapia ( 1Lb o 2Lb )"", ""url"": ""https://friovesa.com/product/tilapia-1lb-o-2lb/""}, {""name"": ""Chuletas Cerdo 500gr o 1kg"", ""url"": ""https://friovesa.com/product/chuletas-cerdo/""}, {""name"": ""Piernas 1kg – 5 a 6ud"", ""url"": ""https://friovesa.com/product/piernas-1kg-5-a-6ud/""}, {""name"": ""Alimento Barf 1kg a 48kg"", ""url"": ""https://friovesa.com/product/alimento-barf-1kg-a-48kg/""}]",[],[],{},"[""Inicio"", ""UIO"", ""Proteínas"", ""Cordero""]",2026-07-31T11:02:08.339275+00:00,,"{""brand"": """", ""gtin"": """", ""listing"": {""name"": ""T-Bone Cordero 500gr"", ""price_text"": ""$ 12,50"", ""product_id"": ""294""}, ""mpn"": """", ""sitemap_lastmod"": ""2026-06-11T03:02:51+00:00""}"
296,Trozos Cordero 500gr,Quito,uio,Proteínas,Cordero,"[""Proteínas"", ""Cordero""]",https://friovesa.com/product/trozos-cordero-1kg/,200,https://friovesa.com/product/trozos-cordero-1kg/,9.9,9.9,,"$ 9,90",,"Trozos de Cordero 500gr Carne de Alta Calidad 100% carne sin hueso Nuestros Trozos de Cordero de 500 kg son, sin duda, la elección perfecta para quienes buscan una carne de alta calidad que realce el sabor de sus comidas. Además, cada pieza proviene de corderos cuidadosamente seleccionados, asegurando así una textura tierna y un",52646,,"[""https://i0.wp.com/friovesa.com/wp-content/uploads/2025/10/48dbbb1f-d9e3-4746-9254-ba94bb18043c.png?fit=1536%2C1024&ssl=1""]",activo,,,"[{""name"": ""Costillas Cerdo 1Kg"", ""url"": ""https://friovesa.com/product/costillas-cerdo-1kg/""}, {""name"": ""Piernas 1kg – 5 a 6ud"", ""url"": ""https://friovesa.com/product/piernas-1kg-5-a-6ud/""}, {""name"": ""Lomo falda Res 500gr o 1kg"", ""url"": ""https://friovesa.com/product/lomo-falda-res-500gr-o-1kg/""}, {""name"": ""Chorizo Argentino 1kg – 12 ud"", ""url"": ""https://friovesa.com/product/chorizo-argentino-1kg-10-ud/""}]",[],[],{},"[""Inicio"", ""UIO"", ""Proteínas"", ""Cordero""]",2026-07-31T11:02:09.485618+00:00,,"{""brand"": """", ""gtin"": """", ""listing"": {""name"": ""Trozos Cordero 500gr"", ""price_text"": ""$ 9,90"", ""product_id"": ""296""}, ""mpn"": """", ""sitemap_lastmod"": ""2026-06-11T22:23:56+00:00""}"
